,Lat,Lon
16008,40.7622544,-73.8713478
16009,40.7630976,-73.8763189
16010,40.7613547,-73.8660676
16011,40.7615578,-73.8672778
16012,40.7606523,-73.8623711
16013,40.7623850,-73.8722262
16014,40.7642649,-73.8831733
16015,40.7637628,-73.8802348
16016,40.7620921,-73.8703803
16017,40.7632621,-73.8773007
16018,40.7612189,-73.8652530
16019,40.7619806,-73.8687896
16020,40.7627350,-73.8742092
16021,40.7640986,-73.8821909
16022,40.7616911,-73.8671237
16023,40.7614923,-73.8669025
16024,40.7625770,-73.8732439
16025,40.7634192,-73.8782584
16026,40.7644292,-73.8841445
16027,40.7618982,-73.8693123
16028,40.7610430,-73.8643016
16029,40.7617277,-73.8682703
16030,40.7639339,-73.8812187
16031,40.7635967,-73.8792655
16032,40.7608911,-73.8633608
16033,40.5886846,-73.6338387
16034,40.5889928,-73.6348855
16035,40.5889678,-73.6371872
16036,40.5888658,-73.6349418
16037,40.5888262,-73.6371673
16038,40.5885416,-73.6338161
16039,40.7673410,-73.6564421
16040,40.7694163,-73.6595022
16041,40.7410091,-73.6827499
16042,40.7396820,-73.6822547
16043,40.7403408,-73.6825005
16044,40.7416704,-73.6829967
16045,40.7425951,-73.6945527
16046,40.7526490,-73.6629087
16047,40.7452591,-73.6900445
16048,40.7413197,-73.6967020
16049,40.7511397,-73.6759317
16050,40.7439982,-73.6921804
16051,40.7462204,-73.6884161
16052,40.7421670,-73.6952743
16053,40.7471078,-73.6869002
16054,40.7456713,-73.6893463
16055,40.7495988,-73.6826764
16056,40.7444060,-73.6914896
16057,40.7499863,-73.6820110
16058,40.7403640,-73.6983135
16059,40.7506746,-73.6799700
16060,40.7466616,-73.6876665
16061,40.7417447,-73.6959863
16062,40.7490434,-73.6836201
16063,40.7448385,-73.6907570
16064,40.7516325,-73.6716184
16065,40.7408638,-73.6974711
16066,40.7515002,-73.6727226
16067,40.7378090,-73.6456380
16068,40.7409462,-73.6975564
16069,40.7409935,-73.6974768
16070,40.7422507,-73.6953603
16071,40.7527245,-73.6631819
16072,40.7528068,-73.6622851
16073,40.7528898,-73.6613794
16074,40.7523228,-73.6667467
16075,40.7524285,-73.6658653
16076,40.7525360,-73.6649681
16077,40.7527481,-73.6629248
16078,40.7526412,-73.6640909
16079,40.7517890,-73.6711989
16080,40.7519987,-73.6694497
16081,40.7518939,-73.6703238
16082,40.7522161,-73.6676370
16083,40.7521108,-73.6685151
16084,40.7516800,-73.6721084
16085,40.7491235,-73.6837074
16086,40.7500750,-73.6820885
16087,40.7507783,-73.6800013
16088,40.7512525,-73.6759519
16089,40.7455144,-73.6896121
16090,40.7455985,-73.6897009
16091,40.7469012,-73.6874877
16092,40.7472463,-73.6869014
16093,40.7462099,-73.6886621
16094,40.7453360,-73.6901467
16095,40.7440845,-73.6922729
16096,40.7419143,-73.6959267
16097,40.7414114,-73.6967733
16098,40.7400629,-73.6990105
16099,40.7527872,-73.6613664
16100,40.7529162,-73.6610913
16101,40.7528135,-73.6610719
16102,40.7517374,-73.6716291
16103,40.7522193,-73.6667220
16104,40.7523155,-73.6658794
16105,40.7552679,-73.6867825
16106,40.7549453,-73.6810017
16107,40.7532125,-73.6995103
16108,40.7549606,-73.6841046
16109,40.7550517,-73.6841051
16110,40.7547648,-73.6800161
16111,40.7548446,-73.6810275
16112,40.7548276,-73.6868914
16113,40.7533259,-73.6995575
16114,40.7539976,-73.6946057
16115,40.7538779,-73.6945843
16116,40.7589414,-73.7001297
16117,40.7573273,-73.7044674
16118,40.5925274,-73.9783066
16119,40.6698460,-73.9622379
16120,40.6720616,-73.9643963
16121,40.6649118,-73.9636521
16122,40.6431259,-74.1126397
16123,40.8610713,-73.8902940
16124,40.8594497,-73.8808438
16125,40.8578789,-73.8822405
16126,40.7639615,-73.9467754
16127,40.7095338,-73.8694025
16128,40.8064045,-73.9908409
16129,40.8859607,-73.9466297
16130,40.7120748,-73.7890033
16131,40.7119974,-73.7884090
16132,40.7079955,-73.7856488
16133,40.7089720,-73.7774581
16134,40.6028457,-74.0078423
16135,40.6049599,-74.0118831
16136,40.6045824,-74.0111651
16137,40.6054333,-74.0127924
16138,40.6024679,-74.0071199
16139,40.6324927,-73.8881127
16140,40.6315054,-73.8870103
16141,40.8371276,-73.8387733
16142,40.8352281,-73.8384657
16143,40.8370770,-73.8385733
16144,40.8354251,-73.8386831
16145,40.6913087,-73.9820625
16146,40.6939602,-73.9833800
16147,40.6948362,-73.9838018
16148,40.6920468,-73.9824338
16149,40.6931979,-73.9887289
16150,40.6897961,-73.9772828
16151,40.6713479,-73.9625105
16152,40.6696475,-73.9505212
16153,40.6685890,-73.9311394
16154,40.6719459,-73.9141277
16155,40.6815089,-73.9041281
16156,40.6699368,-73.9189911
16157,40.6687580,-73.9218549
16158,40.6792810,-73.9065649
16159,40.6686583,-73.9220429
16160,40.6746674,-73.9092556
16161,40.6784126,-73.9076608
16162,40.6715223,-73.9151779
16163,40.6707576,-73.9170133
16164,40.6706675,-73.9172428
16165,40.6691151,-73.9210252
16166,40.6729936,-73.9116062
16167,40.6753844,-73.9083461
16168,40.6723053,-73.9132706
16169,40.6739372,-73.9102024
16170,40.6773681,-73.9080457
16171,40.8613964,-74.1061287
16172,40.8575235,-74.1059568
16173,40.8519464,-74.1169616
16174,40.8518172,-74.1167529
16175,40.9418340,-73.9641173
16176,40.7119442,-74.0037703
16177,40.7119161,-74.0060393
16178,40.6559575,-73.8790195
16179,40.6576987,-73.8749520
16180,40.6484718,-73.8933374
16181,40.6591314,-73.8716871
16182,40.6535150,-73.8846972
16183,40.6584250,-73.8733046
16184,40.6601933,-73.8691961
16185,40.6521022,-73.8879890
16186,40.6531601,-73.8855303
16187,40.6594885,-73.8708500
16188,40.6513826,-73.8896291
16189,40.6517367,-73.8888045
16190,40.6598363,-73.8700354
16191,40.6552633,-73.8806295
16192,40.6489452,-73.8925978
16193,40.6524552,-73.8871814
16194,40.6587799,-73.8724931
16195,40.6511811,-73.8900393
16196,40.6580705,-73.8740978
16197,40.6603851,-73.8683334
16198,40.6475692,-73.8947270
16199,40.6480159,-73.8940402
16200,40.6471001,-73.8954671
16201,40.6500736,-73.8913169
16202,40.6563183,-73.8781718
16203,40.6556167,-73.8797943
16204,40.7142893,-73.9282077
16205,40.7075279,-73.9240258
16206,40.7000620,-73.9541400
16207,40.8225604,-73.8669927
16208,40.8146402,-73.8594795
16209,40.8154186,-73.8598728
16210,40.8216221,-73.8668787
16211,40.7354376,-74.0388323
16212,40.6512749,-73.9718439
16213,40.6513748,-73.9720396
16214,40.7750962,-74.0126339
16215,40.7867212,-74.0318150
16216,40.7421339,-73.9773890
16217,40.8773680,-73.8680680
16218,40.8126240,-73.9630160
16219,40.8910604,-73.8179999
16220,40.8924310,-73.8192232
16221,40.8924748,-73.8146763
16222,40.8930409,-73.8132302
16223,40.8943037,-73.8230357
16224,40.8863292,-73.8269502
16225,40.7750802,-73.7031354
16226,40.7775880,-73.7029747
16227,40.9400008,-73.8377925
16228,40.7141143,-73.8311173
16229,40.8893262,-73.8346802
16230,40.8889635,-73.8364422
16231,40.8891586,-73.8355563
16232,40.8791677,-73.8263071
16233,40.8795278,-73.8252034
16234,40.8768132,-73.8361374
16235,40.8720865,-73.8335093
16236,40.8695287,-73.8287774
16237,40.8693703,-73.8287368
16238,40.8656307,-73.8302439
16239,40.8853130,-73.8295118
16240,40.8850193,-73.8302915
16241,40.8846337,-73.8317356
16242,40.8848881,-73.8306422
16243,40.8838583,-73.8343367
16244,40.8845394,-73.8323241
16245,40.8826319,-73.8394866
16246,40.8824002,-73.8362223
16247,40.8847267,-73.8404260
16248,40.8816097,-73.8378334
16249,40.8835658,-73.8348107
16250,40.8821038,-73.8366613
16251,40.8884804,-73.8420079
16252,40.8942623,-73.8242784
16253,40.8967078,-73.8225347
16254,40.9002075,-73.8209289
16255,40.9033920,-73.8271609
16256,40.8995464,-73.8263300
16257,40.9013548,-73.8269758
16258,40.8961561,-73.8055235
16259,40.9055249,-73.7869662
16260,40.9136756,-73.7755497
16261,40.9144246,-73.7727665
16262,40.9141513,-73.7738191
16263,40.9139211,-73.7746772
16264,40.9110719,-73.7827813
16265,40.9125944,-73.7832935
16266,40.9126318,-73.7832069
16267,40.9105645,-73.7842227
16268,40.9098981,-73.7845979
16269,40.9141376,-73.7821116
16270,40.9132702,-73.7856183
16271,40.9135418,-73.7833055
16272,40.9163597,-73.7850775
16273,40.9171042,-73.7854822
16274,40.9163514,-73.7851730
16275,40.9166641,-73.7847978
16276,40.9178698,-73.7859720
16277,40.9207487,-73.7871416
16278,40.9216756,-73.7879620
16279,40.9149770,-73.7716852
16280,40.9155217,-73.7708705
16281,40.9190401,-73.7667379
16282,40.9154202,-73.7710162
16283,40.9200256,-73.7652986
16284,40.9194964,-73.7660448
16285,40.9246141,-73.7576777
16286,40.9250776,-73.7566264
16287,40.9256228,-73.7553818
16288,40.9229358,-73.7615851
16289,40.6837888,-73.9788027
16290,40.6521140,-74.0068126
16291,40.6780776,-73.9826766
16292,40.6476243,-74.0114462
16293,40.6727928,-73.9867699
16294,40.6818815,-73.9800945
16295,40.6831440,-73.9792307
16296,40.6492993,-74.0097046
16297,40.6504221,-74.0085516
16298,40.6622023,-73.9963210
16299,40.6685749,-73.9902887
16300,40.6509971,-74.0079797
16301,40.6812492,-73.9805230
16302,40.6709889,-73.9882732
16303,40.6715906,-73.9877868
16304,40.6447331,-74.0142299
16305,40.6627557,-73.9957454
16306,40.6806157,-73.9809537
16307,40.6691740,-73.9897834
16308,40.6667731,-73.9917873
16309,40.6661677,-73.9923019
16310,40.6721892,-73.9872726
16311,40.6397220,-74.0196623
16312,40.6515563,-74.0073953
16313,40.6758008,-73.9842691
16314,40.6768098,-73.9835406
16315,40.6543593,-74.0044736
16316,40.6746029,-73.9852692
16317,40.6571539,-74.0015712
16318,40.6599500,-73.9986635
16319,40.6459428,-74.0132255
16320,40.6610698,-73.9974989
16321,40.6481710,-74.0108777
16322,40.6560385,-74.0027296
16323,40.6752067,-73.9847714
16324,40.6431458,-74.0161202
16325,40.6566015,-74.0021449
16326,40.6673701,-73.9912967
16327,40.6605100,-73.9980811
16328,40.6391789,-74.0202236
16329,40.6442679,-74.0149663
16330,40.6453901,-74.0138079
16331,40.6465112,-74.0126295
16332,40.6437087,-74.0155422
16333,40.6425755,-74.0166957
16334,40.6470518,-74.0120414
16335,40.6402937,-74.0190680
16336,40.6386022,-74.0208266
16337,40.6549130,-74.0038986
16338,40.6582764,-74.0004146
16339,40.6487361,-74.0102902
16340,40.6577138,-74.0009914
16341,40.6554775,-74.0033124
16342,40.6739972,-73.9857688
16343,40.6532196,-74.0056573
16344,40.6799801,-73.9813841
16345,40.6498583,-74.0091234
16346,40.6420158,-74.0172776
16347,40.6761787,-73.9839747
16348,40.6697850,-73.9892762
16349,40.6380462,-74.0214189
16350,40.6616355,-73.9969105
16351,40.6793451,-73.9818151
16352,40.6825229,-73.9796671
16353,40.6588292,-73.9998200
16354,40.6787133,-73.9822426
16355,40.6593900,-73.9992358
16356,40.6448315,-74.0143882
16357,40.6538032,-74.0050512
16358,40.6679750,-73.9907868
16359,40.9267885,-73.7527262
16360,40.9295303,-73.7508340
16361,40.9300888,-73.7505070
16362,40.9298060,-73.7660335
16363,40.9318645,-73.7494695
16364,40.9307749,-73.7501051
16365,40.9305285,-73.7502535
16366,40.9245991,-73.7881386
16367,40.9238162,-73.7876672
16368,40.9216517,-73.7880517
16369,40.9236081,-73.7876358
16370,40.9230949,-73.7878435
16371,40.9251743,-73.7884438
16372,40.9250174,-73.7883742
16373,40.9443571,-73.8737414
16374,40.8766753,-73.9065288
16375,40.8616860,-73.9108284
16376,40.6561313,-73.8786111
16377,40.7130651,-73.8337925
16378,40.7128640,-73.8336585
16379,40.7080241,-73.8506004
16380,40.5978031,-73.7380570
16381,40.7721065,-73.6841362
16382,40.6966873,-73.7617860
16383,40.6930107,-73.7801893
16384,40.6973645,-73.7844891
16385,40.7129155,-74.0139828
16386,40.7140180,-73.8300796
16387,40.7406930,-73.9725277
16388,40.6766565,-73.7555912
16389,40.6779804,-73.7549943
16390,40.6787974,-73.7540435
16391,40.6814412,-73.7521168
16392,40.6772720,-73.7551409
16393,40.6789129,-73.7543483
16394,40.6766080,-73.7554304
16395,40.6778876,-73.7547239
16396,40.6823737,-73.7517151
16397,40.6824438,-73.7518929
16398,40.6808170,-73.7525282
16399,40.6797915,-73.7532900
16400,40.8105047,-73.9619770
16401,40.8093334,-73.9592190
16402,40.8055260,-73.9620080
16403,40.8079870,-73.9638012
16404,40.8047876,-73.9661339
16405,40.8118836,-73.9612283
16406,40.8105847,-73.9621818
16407,40.8124135,-73.9605437
16408,40.8117893,-73.9610036
16409,40.7089789,-73.9978313
16410,40.7222785,-74.0524431
16411,40.7170318,-74.0530348
16412,40.7762569,-73.7030432
16413,40.7727209,-73.7033638
16414,40.8826026,-73.8872036
16415,40.8827801,-73.8880842
16416,40.8828993,-73.8881078
16417,40.8824550,-73.8903448
16418,40.8823005,-73.8915109
16419,40.8798985,-73.9009959
16420,40.8807768,-73.9004758
16421,40.8907488,-73.8978256
16422,40.8849053,-73.9007672
16423,40.8743004,-73.9103581
16424,40.8757242,-73.9083295
16425,40.8723563,-73.9128142
16426,40.8790903,-73.8854299
16427,40.9292328,-73.8503010
16428,40.9006410,-73.9044455
16429,40.8565318,-74.0495467
16430,40.8618714,-73.9636150
16431,40.9070766,-74.0330571
16432,40.9100783,-74.0330692
16433,40.9083606,-74.0331242
16434,40.7459046,-73.9726523
16435,40.7454388,-73.9715557
16436,40.8862803,-73.8983895
16437,40.8754089,-74.0638269
16438,40.8898424,-74.0010984
16439,40.7369056,-73.6506879
16440,40.7401752,-73.9761435
16441,40.7133216,-73.9161244
16442,40.7521422,-73.9769787
16443,40.6526470,-73.9726828
16444,40.6539177,-73.9730572
16445,40.6546488,-73.9732666
16446,40.6556515,-73.9735578
16447,40.6563610,-73.9737616
16448,40.6574644,-73.9740756
16449,40.6587185,-73.9751513
16450,40.6598550,-73.9775019
16451,40.8289564,-73.9721956
16452,40.7252621,-73.9922803
16453,40.7259345,-73.9946480
16454,40.7265273,-73.9958473
16455,40.7366007,-73.9818452
16456,40.7102150,-73.9580070
16457,40.7103384,-73.9587996
16458,40.6500560,-73.9719160
16459,40.5814622,-73.8450768
16460,40.5926946,-73.7992493
16461,40.5930801,-73.7907453
16462,40.5931274,-73.7914413
16463,40.5959855,-73.7603518
16464,40.6122071,-73.7452069
16465,40.6125366,-73.7453780
16466,40.7224917,-74.0065752
16467,40.6671282,-73.8125052
16468,40.8612148,-73.8811628
16469,40.5901060,-73.7978656
16470,40.5919507,-73.7913706
16471,40.7752361,-73.9853723
16472,40.7778100,-73.9859458
16473,40.7766574,-73.9830593
16474,40.8515837,-73.9728134
16475,40.8151224,-73.9826182
16476,40.8160059,-73.9816580
16477,40.8136809,-73.9844354
16478,40.8150661,-73.9826793
16479,40.8281636,-73.9727443
16480,40.8284800,-73.9725311
16481,40.8314020,-73.9731634
16482,40.7609890,-73.9849545
16483,40.6726891,-74.0118164
16484,40.8678781,-73.9734498
16485,40.8684547,-73.9732465
16486,40.8555496,-73.9291780
16487,40.8595101,-73.9225464
16488,40.8637692,-73.9193403
16489,40.8621330,-73.9133522
16490,40.7048371,-74.0156504
16491,40.7135233,-73.9986438
16492,40.7140611,-73.9975944
16493,40.7146482,-73.9971597
16494,40.7150654,-73.9968610
16495,40.7209320,-73.9937263
16496,40.7216109,-73.9934634
16497,40.7223344,-73.9932044
16498,40.7227989,-73.9930370
16499,40.7252355,-73.9921466
16500,40.7270946,-73.9915448
16501,40.7263628,-73.9917292
16502,40.7256296,-73.9919998
16503,40.7248826,-73.9922795
16504,40.7277632,-73.9912281
16505,40.5788188,-73.9862653
16506,40.7242383,-73.7739989
16507,40.8397237,-74.0680441
16508,40.7826349,-74.0081660
16509,40.6995641,-73.8885214
16510,40.8752740,-73.8670408
16511,40.7061299,-73.8760223
16512,40.6106876,-74.0083219
16513,40.8270394,-73.9807427
16514,40.8271172,-73.9813078
16515,40.6670180,-73.7730360
16516,40.6739305,-73.7848258
16517,40.6793514,-73.7917259
16518,40.6823415,-73.7672275
16519,40.7103461,-73.9583486
16520,40.8127270,-73.9493010
16521,40.6959435,-73.8386539
16522,40.6096948,-73.8971537
16523,40.7248879,-73.9949407
16524,40.7231066,-73.9894363
16525,40.7251668,-73.9959002
16526,40.7233701,-73.9903071
16527,40.7243691,-73.9934855
16528,40.7246263,-73.9942070
16529,40.7164523,-74.0480680
16530,40.7216748,-73.9847062
16531,40.7224176,-73.9871602
16532,40.7211663,-73.9830263
16533,40.7226328,-73.9879143
16534,40.7261180,-73.9984070
16535,40.7272378,-74.0006749
16536,40.7214212,-73.9838683
16537,40.7209097,-73.9821785
16538,40.7219231,-73.9855265
16539,40.7257539,-73.9976695
16540,40.7264932,-73.9991668
16541,40.7276175,-74.0014439
16542,40.7279861,-74.0021905
16543,40.6297595,-73.9183516
16544,40.6318652,-73.9189230
16545,40.7441620,-73.7760457
16546,40.7846471,-73.6522771
16547,40.7846495,-73.6527356
16548,40.7852796,-73.6488466
16549,40.8082178,-73.9078327
16550,40.6001664,-74.0646716
16551,40.6018137,-74.0642556
16552,40.6456076,-73.7976985
16553,40.7029140,-73.8170681
16554,40.7560113,-73.8510949
16555,40.7590686,-73.8511797
16556,40.6176273,-73.9414355
16557,40.6259615,-73.9710771
16558,40.6490887,-73.9765892
16559,40.6514211,-73.9726558
16560,40.6541041,-73.9136858
16561,40.6541161,-73.9106661
16562,40.6542101,-73.9189881
16563,40.6542371,-73.9107116
16564,40.6542571,-73.9097115
16565,40.6542934,-73.9087287
16566,40.6543022,-73.9190941
16567,40.6543814,-73.9097436
16568,40.6544172,-73.9192179
16569,40.6553694,-73.9031918
16570,40.6574698,-73.8930528
16571,40.6574730,-73.8979509
16572,40.6574779,-73.8941324
16573,40.6575763,-73.8931318
16574,40.6575952,-73.8979821
16575,40.6576099,-73.8970301
16576,40.6576255,-73.8942416
16577,40.6577315,-73.8970613
16578,40.6577383,-73.8961060
16579,40.6578576,-73.8961369
16580,40.6592206,-73.8889532
16581,40.6593285,-73.8890346
16582,40.6597705,-73.8882958
16583,40.6611765,-73.8850333
16584,40.6613307,-73.8840595
16585,40.6614388,-73.8841400
16586,40.6627247,-73.8808124
16587,40.6628370,-73.8808943
16588,40.6632859,-73.8801312
16589,40.6647529,-73.8758347
16590,40.6651928,-73.8750847
16591,40.6653016,-73.8751655
16592,40.6661557,-73.8725682
16593,40.6665802,-73.8717230
16594,40.6678668,-73.8700580
16595,40.6680279,-73.8701002
16596,40.6686068,-73.9192303
16597,40.6686100,-73.8682997
16598,40.6691527,-73.9201059
16599,40.6693951,-73.8628139
16600,40.6695158,-73.8628432
16601,40.6696471,-73.8609446
16602,40.6698012,-73.8609832
16603,40.6704637,-73.8562828
16604,40.6719332,-73.8516085
16605,40.6568110,-73.6564461
16606,40.6569225,-73.6554794
16607,40.6572839,-73.6503320
16608,40.6581679,-73.6494935
16609,40.5973718,-73.9413004
16610,40.5976248,-73.9413483
16611,40.5977246,-73.9413687
16612,40.8602064,-73.9708194
16613,40.8609163,-73.9691962
16614,40.8567082,-73.9666604
16615,40.6301130,-74.0100040
16616,40.5862962,-73.9391270
16617,40.5863956,-73.9367941
16618,40.5865301,-73.9359048
16619,40.5900156,-73.9398050
16620,40.5909305,-73.9399825
16621,40.5809159,-73.9358392
16622,40.6260801,-73.9179467
16623,40.6305516,-73.9184372
16624,40.6330637,-73.9187038
16625,40.6335271,-73.9187517
16626,40.6337815,-73.9159474
16627,40.6343282,-73.9150981
16628,40.6346659,-73.9145833
16629,40.6347090,-73.9145168
16630,40.6348560,-73.9142889
16631,40.6386317,-73.9218504
16632,40.6391677,-73.9210255
16633,40.8494984,-73.9703698
16634,40.8487670,-73.9705064
16635,40.6214876,-73.9174674
16636,40.6217750,-73.9174975
16637,40.6225419,-73.9175806
16638,40.6247721,-73.9178090
16639,40.6249532,-73.9178279
16640,40.6253293,-73.9178677
16641,40.5898586,-73.9399284
16642,40.5987043,-73.9316629
16643,40.6087130,-73.9210851
16644,40.6093889,-73.9217935
16645,40.6205327,-73.9346276
16646,40.6134974,-73.9267699
16647,40.6136214,-73.9269097
16648,40.6151036,-73.9285747
16649,40.6151444,-73.9286203
16650,40.6152844,-73.9287767
16651,40.6153299,-73.9288275
16652,40.6154309,-73.9289404
16653,40.6156712,-73.9292088
16654,40.6168659,-73.9305392
16655,40.6170788,-73.9307781
16656,40.6172384,-73.9309573
16657,40.6173210,-73.9310501
16658,40.6177451,-73.9315267
16659,40.6042401,-73.9311556
16660,40.6136737,-73.9443582
16661,40.6140497,-73.9444300
16662,40.6697984,-73.9532894
16663,40.6702231,-73.9532498
16664,40.6226160,-73.7437980
16665,40.6455312,-73.7000283
16666,40.6457158,-73.6986479
16667,40.6458147,-73.6990670
16668,40.6463669,-73.6965085
16669,40.6464629,-73.6969530
16670,40.6469711,-73.6952772
16671,40.6471669,-73.6940682
16672,40.6473676,-73.6942630
16673,40.6476291,-73.6933692
16674,40.6478095,-73.6935399
16675,40.6480945,-73.6927036
16676,40.6482727,-73.6928752
16677,40.6485617,-73.6920478
16678,40.6489438,-73.6919219
16679,40.6490320,-73.6913777
16680,40.6498847,-73.6903769
16681,40.6505454,-73.6880578
16682,40.6514143,-73.6860979
16683,40.6514797,-73.6861634
16684,40.6518194,-73.6853560
16685,40.6520535,-73.6851227
16686,40.6525160,-73.6842226
16687,40.6530202,-73.6830839
16688,40.6533768,-73.6822442
16689,40.6542508,-73.6801985
16690,40.6545512,-73.6793011
16691,40.6546106,-73.6793843
16692,40.6548821,-73.6788513
16693,40.6569113,-73.6771164
16694,40.7088549,-73.6755711
16695,40.7226960,-73.6793810
16696,40.7228750,-73.6793770
16697,40.6550592,-73.6730169
16698,40.6556696,-73.6767069
16699,40.6564453,-73.6812151
16700,40.6565842,-73.6811811
16701,40.6565935,-73.6823458
16702,40.6567500,-73.6835933
16703,40.6568682,-73.6845991
16704,40.6570693,-73.6845032
16705,40.6570813,-73.6862841
16706,40.6578375,-73.6914211
16707,40.6579747,-73.6923038
16708,40.6580917,-73.6932147
16709,40.6584453,-73.6941517
16710,40.6587475,-73.6960547
16711,40.6592160,-73.6977319
16712,40.6594287,-73.6985887
16713,40.6594401,-73.6995727
16714,40.6595913,-73.6995013
16715,40.7423231,-73.6832447
16716,40.7436461,-73.6837285
16717,40.7443063,-73.6839836
16718,40.7300022,-73.9745628
16719,40.7288119,-73.9754280
16720,40.7295970,-73.9748547
16721,40.7286329,-73.9761195
16722,40.7614376,-73.9998036
16723,40.7778643,-73.9819716
16724,40.6150340,-74.0668310
16725,40.6762385,-73.9071286
16726,40.7359960,-73.6609360
16727,40.7366374,-73.6612660
16728,40.8924845,-74.0312913
16729,40.8760039,-73.8857027
16730,40.8716004,-73.8888023
16731,40.8785226,-73.8848531
16732,40.8783840,-73.8847839
16733,40.8654259,-73.8950908
16734,40.8603778,-73.8984521
16735,40.8529002,-73.9046860
16736,40.8518813,-73.9027016
16737,40.8527559,-73.9048189
16738,40.8522321,-73.9035474
16739,40.8517210,-73.9028343
16740,40.8522710,-73.9037375
16741,40.8501110,-73.9065401
16742,40.8490991,-73.9058045
16743,40.8505720,-73.9053175
16744,40.8503134,-73.9070768
16745,40.8492927,-73.9057126
16746,40.8503682,-73.9070204
16747,40.8504593,-73.9069290
16748,40.8504158,-73.9069735
16749,40.7954668,-73.9757929
16750,40.7958732,-73.9752976
16751,40.7986381,-73.9758203
16752,40.7446222,-73.9486711
16753,40.7479004,-74.1112532
16754,40.8089845,-73.8948899
16755,40.7655657,-74.0737202
16756,40.7641542,-74.0732832
16757,40.7537335,-74.1099458
16758,40.7537754,-74.1102788
16759,40.7688162,-74.0653872
16760,40.7691292,-74.0651542
16761,40.7697339,-74.0644587
16762,40.7637686,-74.0688736
16763,40.7658575,-74.0678626
16764,40.7678446,-74.0657574
16765,40.7699963,-74.0639304
16766,40.5914113,-73.7931187
16767,40.5912922,-73.7939944
16768,40.5911971,-73.7939783
16769,40.5893197,-73.8001517
16770,40.5896110,-73.7993099
16771,40.5897155,-73.7993922
16772,40.5899018,-73.7984269
16773,40.5916379,-73.7922618
16774,40.6520754,-73.9288644
16775,40.7975954,-73.9509130
16776,40.7722409,-73.9900012
16777,40.6096849,-73.9857507
16778,40.8392951,-73.9373385
16779,40.7411820,-74.0753916
16780,40.7496510,-73.8984016
16781,40.7734590,-73.8913561
16782,40.7113724,-73.8566483
16783,40.7147931,-73.8598285
16784,40.7204943,-73.9049515
16785,40.7468465,-73.8914290
16786,40.7540929,-73.9490091
16787,40.6644063,-73.8412678
16788,40.6611405,-73.8404835
16789,40.6567291,-73.8393704
16790,40.6494350,-73.8375472
16791,40.6501143,-73.8377450
16792,40.6514812,-73.8380961
16793,40.6518795,-73.8382090
16794,40.6520887,-73.8382737
16795,40.6546858,-73.8388683
16796,40.6548785,-73.8389159
16797,40.6633202,-73.8407848
16798,40.6634532,-73.8408189
16799,40.7622969,-74.0727736
16800,40.8276400,-73.9357259
16801,40.8070115,-73.9496710
16802,40.8044964,-73.9514862
16803,40.8102509,-73.9473096
16804,40.8146090,-73.9441220
16805,40.8229045,-73.9380641
16806,40.8209353,-73.9394931
16807,40.8057503,-73.9505698
16808,40.8038638,-73.9519406
16809,40.7999885,-73.9547869
16810,40.8096077,-73.9477576
16811,40.8203116,-73.9399480
16812,40.8051168,-73.9510228
16813,40.8178222,-73.9417656
16814,40.8031825,-73.9524457
16815,40.8159502,-73.9431458
16816,40.8114793,-73.9464014
16817,40.8241529,-73.9371350
16818,40.8063816,-73.9501208
16819,40.8082629,-73.9487450
16820,40.8120924,-73.9459628
16821,40.8190585,-73.9408393
16822,40.8139879,-73.9445752
16823,40.8254031,-73.9362422
16824,40.8184403,-73.9413146
16825,40.8222816,-73.9385175
16826,40.8247839,-73.9366888
16827,40.8018826,-73.9533779
16828,40.8108489,-73.9468555
16829,40.8006169,-73.9542998
16830,40.8133636,-73.9450358
16831,40.8196905,-73.9404039
16832,40.8076384,-73.9492072
16833,40.8165703,-73.9426963
16834,40.8171973,-73.9422256
16835,40.8012531,-73.9538421
16836,40.8025125,-73.9529280
16837,40.8235385,-73.9376019
16838,40.8127201,-73.9455002
16839,40.6959330,-73.9735292
16840,40.6852910,-73.6352534
16841,40.6867134,-73.6340625
16842,40.8839521,-73.9572984
16843,40.7649633,-73.7438424
16844,40.7432249,-73.9177213
16845,40.5906957,-73.7959397
16846,40.7033151,-73.6407965
16847,40.6111290,-73.9525774
16848,40.6136665,-73.9482506
16849,40.5803928,-73.9678741
16850,40.5833187,-73.9666482
16851,40.5834023,-73.9671904
16852,40.5845612,-73.9669222
16853,40.5845685,-73.9663545
16854,40.5849514,-73.9668322
16855,40.5978048,-73.9657301
16856,40.5978608,-73.9652129
16857,40.6093714,-73.9679377
16858,40.6094332,-73.9674019
16859,40.6241509,-73.9707319
16860,40.5795506,-73.9680686
16861,40.7388475,-73.7012264
16862,40.7428079,-74.0831022
16863,40.7180147,-73.7364124
16864,40.7105337,-73.7712145
16865,40.7721343,-73.9257024
16866,40.7720244,-73.9253725
16867,40.7722314,-73.9329613
16868,40.7563059,-73.8437115
16869,40.7586597,-73.8449191
16870,40.5799328,-73.9731681
16871,40.7407867,-73.9838144
16872,40.5829239,-73.9672974
16873,40.5803987,-73.9673117
16874,40.7575028,-73.9390967
16875,40.7656429,-73.9313022
16876,40.8667689,-73.8808142
16877,40.7247129,-73.6487533
16878,40.7253250,-73.6340110
16879,40.7089825,-73.9595471
16880,40.8410632,-74.1020267
16881,40.8289067,-74.1010801
